canvas_id,course_name,type,title,date,link,is_completed,grade,summary
10500000172281769,Cmpsc221 Spring 2025,file,JHTP11_16.pptx,2018-05-02T20:52:34Z,https://canvas.instructure.com/files/1050~172281769/download?download_frd=1&verifier=rulrn2nKiLqpBkIoAwoyrnBgbOHdAIbMJIoVeKq8,N/A,N/A,"This content covers Chapter 16: Generic Collections, from ""Java How to Program, 11/e"". For questions, contact paul.deitel@deitel.com. The material is copyrighted 1992-2018 by Pearson Education, Inc."
10500000172281869,Cmpsc221 Spring 2025,file,JHTP11_17.pptx,2023-03-03T01:00:54Z,https://canvas.instructure.com/files/1050~172281869/download?download_frd=1&verifier=OJUBYDdvxbdNdaj7K4SifGd5W8oG44gSNUJyecfq,N/A,N/A,"Java SE 8 introduced lambdas (anonymous methods) and streams, enhancing functional programming. Streams allow declarative, internal iteration for operations like mapping, filtering, and reduction, leading to concise, less error-prone, and easily parallelizable code, utilizing lazy evaluation."
10500000172281880,Cmpsc221 Spring 2025,file,JHTP11_18.pptx,2018-05-02T20:53:20Z,https://canvas.instructure.com/files/1050~172281880/download?download_frd=1&verifier=quKACZBB8PKc43JVHWFpMhVwkHbIr6a00ZlltqVq,N/A,N/A,"This content covers Chapter 18 on Recursion from ""Java How to Program, 11/e."" It includes copyright information from 1992-2018 by Pearson Education, Inc., and provides paul.deitel@deitel.com for questions."
10500000172281911,Cmpsc221 Spring 2025,file,JHTP11_19.pptx,2018-05-02T20:53:37Z,https://canvas.instructure.com/files/1050~172281911/download?download_frd=1&verifier=z0ODHFhZ6gVKwrKKqDomrb0RcYbhLB1qjdxbDhAx,N/A,N/A,"Chapter 19, ""Searching, Sorting and Big O,"" is from ""Java How to Program, 11/e."" The content is copyrighted 1992-2018 by Pearson Education, Inc. Inquiries can be sent to paul.deitel@deitel.com."
10500000172281854,Cmpsc221 Spring 2025,file,JHTP11_20.pptx,2018-05-02T20:53:51Z,https://canvas.instructure.com/files/1050~172281854/download?download_frd=1&verifier=ao1m4yLKprLQSy1DoNhep1JunhyEYawVCwWLhrBA,N/A,N/A,"Chapter 20 of 'Java How to Program, 11/e' provides a deeper look into Generic Classes and Methods. This content is copyrighted 1992-2018 by Pearson Education, Inc. For questions, contact paul.deitel@deitel.com."
10500000172281884,Cmpsc221 Spring 2025,file,JHTP11_21.pptx,2018-05-02T20:54:04Z,https://canvas.instructure.com/files/1050~172281884/download?download_frd=1&verifier=dG0PSYiVbBGajogNwrXChbYdZlZjQGwpiqDIi52f,N/A,N/A,"Chapter 21, ""Custom Generic Data Structures,"" from ""Java How to Program, 11/e"" is presented. The content is copyrighted from 1992-2018 by Pearson Education, Inc. Questions regarding the material can be directed to paul.deitel@deitel.com."
10500000172281753,Cmpsc221 Spring 2025,file,JHTP11_22.pptx,2018-05-02T20:54:29Z,https://canvas.instructure.com/files/1050~172281753/download?download_frd=1&verifier=Pp297y5V3e8VgsCSLHkBDsvjnkpitiN0dYaLJCD8,N/A,N/A,"Chapter 22, ""JavaFX Graphics and Multimedia,"" from ""Java How to Program, 11/e"" is presented. It includes contact info for paul.deitel@deitel.com and is copyrighted by Pearson Education, Inc. (1992-2018)."
10500000172281752,Cmpsc221 Spring 2025,file,JHTP11_23.pptx,2018-05-02T20:54:42Z,https://canvas.instructure.com/files/1050~172281752/download?download_frd=1&verifier=yhSSM0ESOeROfAdcJoBssqHWshsZR7VaREAQjCnf,N/A,N/A,"This content features Chapter 23, ""Concurrency,"" from ""Java How to Program, 11/e."" All rights are copyrighted by Pearson Education, Inc. from 1992-2018. Questions can be directed to paul.deitel@deitel.com."
10500000172281888,Cmpsc221 Spring 2025,file,JHTP11_24-1.pptx,2018-06-26T20:08:55Z,https://canvas.instructure.com/files/1050~172281888/download?download_frd=1&verifier=8Nr7bp6BQHdYiniKjBXMiPiAC8NXJIIcizs0nq5h,N/A,N/A,"Chapter 24, ""Accessing Databases with JDBC,"" introduces relational databases, SQL (SELECT, INSERT, UPDATE, DELETE, JOIN), and Java's JDBC API. It covers database connection, query execution, ResultSet processing, RowSets, and PreparedStatements. The chapter also addresses database setup (Java DB/Derby), GUI integration, stored procedures, and transaction processing."
10500000172281740,Cmpsc221 Spring 2025,file,JHTP11_24.pptx,2018-05-02T20:54:59Z,https://canvas.instructure.com/files/1050~172281740/download?download_frd=1&verifier=Zf9ovoc207eclS6Iz6kVzIFALRWYcDik33oCmBvm,N/A,N/A,"Chapter 24 of ""Java How to Program, 11/e"" details accessing databases via JDBC. For inquiries, email paul.deitel@deitel.com. Content is copyrighted 1992-2018 by Pearson Education, Inc."
10500000172281857,Cmpsc221 Spring 2025,file,LoanAccount.zip,2021-09-09T18:29:01Z,,N/A,N/A,N/A
10500000172281878,Cmpsc221 Spring 2025,file,LoanAccountHierarchy.zip,2021-09-09T18:29:20Z,,N/A,N/A,N/A
10500000172281745,Cmpsc221 Spring 2025,file,P5 Rubric Drawing Application.docx,2019-10-11T19:53:39Z,https://canvas.instructure.com/files/1050~172281745/download?download_frd=1&verifier=WsZPhn8xiAzb7JoILF4F7GS9o0Og0mcF4QNeTLKw,N/A,N/A,N/A
10500000172281868,Cmpsc221 Spring 2025,file,PA1 Loan Account Grading Rubric.pdf,2021-08-03T23:25:05Z,https://canvas.instructure.com/files/1050~172281868/download?download_frd=1&verifier=ICJOuif2eCniqqyKpsgWhfHX3ujagd5WBfnoBAYH,N/A,N/A,N/A
10500000172281903,Cmpsc221 Spring 2025,file,PA2 Loan Account Hierarchy Grading Rubric.pdf,2021-08-08T23:42:19Z,https://canvas.instructure.com/files/1050~172281903/download?download_frd=1&verifier=OIZr8HrqwsNvl4Hzk8hbJE2ZR1khDLiQkB4bWPRK,N/A,N/A,N/A
10500000172281902,Cmpsc221 Spring 2025,file,PA3 Customer Loan Accounts Grading Rubric.docx.pdf,2021-09-28T18:28:30Z,https://canvas.instructure.com/files/1050~172281902/download?download_frd=1&verifier=oVkmMe5AtmWdpdp8PycW5dWueNpxhOeFhYhdBCIv,N/A,N/A,N/A
10500000172281883,Cmpsc221 Spring 2025,file,PA4 PizzaServingsCalculatorRubric.docx,2020-09-24T17:15:02Z,https://canvas.instructure.com/files/1050~172281883/download?download_frd=1&verifier=1AzJZpJqX4SmRfbFxGuLZ2mFcNYaK3FKwFS8X3ma,N/A,N/A,N/A
10500000172281906,Cmpsc221 Spring 2025,file,PA5 2D Drawing Application Grading Rubric.pdf,2021-08-09T22:36:34Z,https://canvas.instructure.com/files/1050~172281906/download?download_frd=1&verifier=CKWQOVL4qIiujWAyMOOl5Rzo1jy5RtFiVTJvC7rf,N/A,N/A,N/A
10500000172281885,Cmpsc221 Spring 2025,file,PA6 Functional Programming Grading Rubric.pdf,2023-08-30T22:50:24Z,https://canvas.instructure.com/files/1050~172281885/download?download_frd=1&verifier=dKyR669YWkLkAIfwg4qpqkNcIFBoE4sxH1aDzgTk,N/A,N/A,N/A
10500000172281846,Cmpsc221 Spring 2025,file,PizzaServingsCalculator.zip,2022-09-27T19:41:21Z,,N/A,N/A,N/A
10500000172281828,Cmpsc221 Spring 2025,file,PizzaServingsCalculatorFinal.png,2020-09-24T16:25:11Z,https://canvas.instructure.com/files/1050~172281828/download?download_frd=1&verifier=SgYm4C4ldZTOSuU8AaMUnwt89Ahp90O2enCglvFc,N/A,N/A,N/A
10500000172281767,Cmpsc221 Spring 2025,file,PizzaServingsCalculatorInitial.png,2020-09-24T16:17:07Z,https://canvas.instructure.com/files/1050~172281767/download?download_frd=1&verifier=qcukieCXa3jbHz2gqnzA6McFaYj7tFi6it31PlNc,N/A,N/A,N/A
10500000172281873,Cmpsc221 Spring 2025,file,Python_C++_to_Java_Comparison.pptx,2018-05-02T20:55:17Z,https://canvas.instructure.com/files/1050~172281873/download?download_frd=1&verifier=d2j4BpV8MQ46bja71GLEqF6uCJYqAkCiZ7i2jkPs,N/A,N/A,"This content summarizes Java programming essentials from chapters 2-6, detailing program compilation/execution via `javac`/JVM, and I/O using `Scanner` and `printf` (with format specifiers). It covers primitive/reference types, object initialization with constructors, `switch` statements (including String support), static methods/fields (e.g., `Math` class), String concatenation, and the Java API packages."
10500000172281815,Cmpsc221 Spring 2025,file,TemperatureConverter-Assignment5.png,2018-06-14T20:12:47Z,https://canvas.instructure.com/files/1050~172281815/download?download_frd=1&verifier=DNPFRzhBvpBXGh5hPBIabQhPMnOXRzKoXIWzQiD4,N/A,N/A,N/A
10500000172281861,Cmpsc221 Spring 2025,file,Using-Apache-Netbeans.pdf,2022-10-20T01:27:46Z,https://canvas.instructure.com/files/1050~172281861/download?download_frd=1&verifier=AN0dR4pc2K9XnuZIOvjc036btbxWYeyfciBc8mcv,N/A,N/A,"This guide outlines basic Apache NetBeans IDE usage: creating a new Java with Ant project (File > New Project), exporting it to a zip file (File > Export Project > To zip), and subsequently importing that zip (File > Import project > From zip) to verify project functionality, a crucial step for students and TAs."
10500000176253864,Cmpsc221 Spring 2025,file,Video - Creating the Course Scheduler Database in Netbeans Using Derby 10.17.mp4,2025-03-30T23:03:01Z,https://canvas.instructure.com/files/1050~176253864/download?download_frd=1&verifier=A3Xhl4aAbFq6Dyl3MzVlLDiDqDKMbyiag1DOpKHC,N/A,N/A,N/A
10500000172281917,Cmpsc221 Spring 2025,file,Video - Final Project Grading Example.mp4,2024-12-15T01:23:15Z,,N/A,N/A,N/A
10500000172281896,Cmpsc221 Spring 2025,file,Video - How to Find and Zip Your Database Folder for the Final Project.mp4,2023-12-05T00:45:19Z,https://canvas.instructure.com/files/1050~172281896/download?download_frd=1&verifier=d2NDZ6nSp0eZMvc47Hx0idPSYjL2zVLCKzF2fhCT,N/A,N/A,N/A
10500000176253839,Cmpsc221 Spring 2025,file,Video - Installing Apache Derby 10.17 Database Support in NetBeans.mp4,2025-03-30T23:02:23Z,https://canvas.instructure.com/files/1050~176253839/download?download_frd=1&verifier=Y6jXTgnrhu5N9UzTUpo06r24sF0cTBuYoCpSwbES,N/A,N/A,N/A
10500000172281901,Cmpsc221 Spring 2025,file,Video - Installing Java JDK 21 and Apache NetBeans 22.mp4,2024-08-22T23:41:37Z,https://canvas.instructure.com/files/1050~172281901/download?download_frd=1&verifier=qbhxHxTuNMlUwoHxYFnuqrocpwaMMNY3yX0NygeA,N/A,N/A,N/A
10500000172281900,Cmpsc221 Spring 2025,file,Video - Introduction to Creating a Programming Assignment in Apache NetBeans.mp4,2024-08-23T00:10:21Z,https://canvas.instructure.com/files/1050~172281900/download?download_frd=1&verifier=8pX9p8cYdEIu0Gfb9K2iRJqRyGuJATt3mRRDJ3Td,N/A,N/A,N/A
10500000179500010,Cmpen Ee 362 Fall 2025,file,bare_gaia.html,2020-01-29T17:30:34Z,https://canvas.instructure.com/files/1050~179500010/download?download_frd=1&verifier=v6dWATUXZ5GnDwUMJyFXTOA8nSlvoGDeiK83Ohgw,N/A,N/A,N/A
10500000179499988,Cmpen Ee 362 Fall 2025,file,bare_kurose.html,2020-01-29T17:34:37Z,https://canvas.instructure.com/files/1050~179499988/download?download_frd=1&verifier=JhQ9euxp6zfKGKNhmStaHfE63vYrGRhcdbEPTKZr,N/A,N/A,N/A
10500000181016007,Cmpen Ee 362 Fall 2025,file,Chapter_1_V7.01.pptx,2025-09-01T18:10:07Z,https://canvas.instructure.com/files/1050~181016007/download?download_frd=1&verifier=1Obp45uIexymWy8yC9Y93yhUHpsLfcmE5jM5BvYI,N/A,N/A,"The Internet is a global network of interconnected devices and ISPs, governed by protocols, using packet switching in its core and various access networks at the edge. Performance is measured by delay, loss, and throughput. It employs a layered architecture, faces security challenges, and has evolved from ARPAnet to its current form."
10500000182921230,Cmpen Ee 362 Fall 2025,file,Chapter_1-3_review.pptx,2025-10-07T14:17:12Z,https://canvas.instructure.com/files/1050~182921230/download?download_frd=1&verifier=Pa4wX6chB8sC02yK2Zwr3CjvLGYG4uVw5NdkkVqB,N/A,N/A,"The midterm covers Networking Ch. 1-3, focusing on Internet architecture, packet/circuit switching, app architectures (CS/P2P), HTTP, DNS, and TCP/UDP protocols (incl. flow/congestion control). It assesses concepts, protocols, and performance analysis (delay, throughput, rdt). The 50-min, closed-book exam has short answer, calculation, and design problems."
10500000179500021,Cmpen Ee 362 Fall 2025,file,Chapter_1-6_review.pptx,2023-11-10T01:18:13Z,https://canvas.instructure.com/files/1050~179500021/download?download_frd=1&verifier=7S8oPv8OHEQ1Zrf0Ylrkp7Wt50PBX92nyCliX0Vk,N/A,N/A,"This final review summarizes networking concepts from physical to application layers, covering internet architecture, protocols (HTTP, TCP, IP, BGP), underlying mechanisms, and performance analysis. Topics include switching, routing, error detection, and signal modulation. The exam tests these via selection and calculation questions."
10500000181793319,Cmpen Ee 362 Fall 2025,file,Chapter_2_V7.01.pptx,2025-09-16T02:47:10Z,https://canvas.instructure.com/files/1050~181793319/download?download_frd=1&verifier=2U0Iqg9rgbt1IWv5ASYnPSIBmbDJmQny4jY9QbxX,N/A,N/A,"The Application Layer examines network application architectures (client-server, P2P), transport services (TCP/UDP), and protocols like HTTP, DNS, and SMTP/POP3/IMAP. Topics include web caching, email, P2P file distribution (BitTorrent), video streaming with CDNs, and socket programming for app development, emphasizing distributed system design and scalability."
10500000182286744,Cmpen Ee 362 Fall 2025,file,Chapter_3_V7.01.pptx,2025-09-24T17:29:19Z,https://canvas.instructure.com/files/1050~182286744/download?download_frd=1&verifier=n8107x9nz7Dr0febbSjnfz2tMWJ2L1CqzdMafznM,N/A,N/A,"The Transport Layer manages end-to-end communication, offering multiplexing/demultiplexing. UDP provides connectionless, best-effort service. TCP ensures reliable, ordered data transfer using sequence numbers, ACKs, timers, and pipelining (e.g., Go-Back-N/Selective Repeat). It incorporates flow control via receive windows and robust congestion control through AIMD (slow start, congestion avoidance, fast retransmit), established by a 3-way handshake."
10500000183412251,Cmpen Ee 362 Fall 2025,file,Chapter_4_V7.01.pptx,2025-10-16T16:41:15Z,https://canvas.instructure.com/files/1050~183412251/download?download_frd=1&verifier=utpTUWDIewXsYzIWwzn646miDgGaoew38kbRu0fl,N/A,N/A,"The Network Layer's data plane handles packet forwarding. It covers router architecture; IP (IPv4/IPv6 datagrams, fragmentation, addressing, NAT, tunneling); and generalized forwarding. This includes SDN/OpenFlow, using match+action rules for flexible packet handling via centralized control."
10500000179500026,Cmpen Ee 362 Fall 2025,file,Chapter_5_V7.01.pptx,2023-11-03T21:18:37Z,https://canvas.instructure.com/files/1050~179500026/download?download_frd=1&verifier=HHHXc1N1Hr5pklKqHZ4GE2GEDYASTQfDX61hbDnx,N/A,N/A,"Chapter 5 details network layer control planes: traditional routing (OSPF link-state, BGP inter-AS distance-vector); Software-Defined Networking (SDN) with OpenFlow, ODL/ONOS for centralized control; ICMP diagnostics; and SNMP network management."
10500000179500029,Cmpen Ee 362 Fall 2025,file,Chapter_6_V7.01.pptx,2023-11-10T01:18:27Z,https://canvas.instructure.com/files/1050~179500029/download?download_frd=1&verifier=e56LyqSpt0OZiVwS3TPhbsTjCnAMIWlYeAAhicD1,N/A,N/A,"Chapter 6 details the Link Layer's role in datagram transfer between adjacent nodes, covering services like error detection/correction (CRC, parity) and medium access control (e.g., CSMA/CD, TDMA). It explores LANs, including MAC addressing, ARP, Ethernet frames, self-learning switches, and VLANs for network segmentation. Also introduced are MPLS for link virtualization, data center networking, and the journey of a web request through these layers."
10500000179499993,Cmpen Ee 362 Fall 2025,file,formula sheet.pdf,2019-04-16T19:01:19Z,https://canvas.instructure.com/files/1050~179499993/download?download_frd=1&verifier=wFGZ8rY9Jikh20ZmbGKctJfdYj0EDrAONClFI23z,N/A,N/A,N/A
10500000179510052,Cmpen Ee 362 Fall 2025,file,HW1 - template.pdf,2025-07-28T22:36:42Z,https://canvas.instructure.com/files/1050~179510052/download?download_frd=1&verifier=rcTWj9JJV0I0ohwu3Rk2dfOfmlaXqwOiW29D1yHY,N/A,N/A,N/A
10500000179510076,Cmpen Ee 362 Fall 2025,file,HW1-Rubric.docx,2025-07-28T22:37:54Z,https://canvas.instructure.com/files/1050~179510076/download?download_frd=1&verifier=NO9wf2oPwg2eLXRzU6RxuTsVT8sP3VS6ZYgxDbuH,N/A,N/A,"CMPEN/EE 362 HW 1 rubric (15 points) grades 5 problems. It assesses network delay, user/sensor capacity, probability, and link utilization calculations, plus message segmentation and packet switching concepts. Points based on accuracy, work shown, and inclusion of specific elements."
10500000179510077,Cmpen Ee 362 Fall 2025,file,HW1-soln.docx,2025-07-28T22:37:55Z,https://canvas.instructure.com/files/1050~179510077/download?download_frd=1&verifier=tFWBaSOHM34UxdKxsb3ExptI0IycVeXzeXXy2CcO,N/A,N/A,"HW1 solutions cover time/distance calculations, network capacity (e.g., max 13 users, 3.9 Mbps utilization), and message transmission. Message segmentation greatly reduces transmission delay and improves error handling but increases header overhead. Packet switching supports more users/sensors than circuit switching, proving more beneficial at lower data rates."
10500000181972597,Cmpen Ee 362 Fall 2025,file,HW2 - template.pdf,2025-09-18T19:03:40Z,https://canvas.instructure.com/files/1050~181972597/download?download_frd=1&verifier=Qt4wTpW7CUR6XgFI01oeTY3FWzBILyJkZYgElayk,N/A,N/A,N/A
10500000179510078,Cmpen Ee 362 Fall 2025,file,HW2-Rubric.docx,2025-07-28T22:37:55Z,https://canvas.instructure.com/files/1050~179510078/download?download_frd=1&verifier=e9j8BRaLWpmyX8wa9OG4F3FeKR33tsBDSXnYyF35,N/A,N/A,"This CMPEN/EE 362 HW 2 rubric (15 pts total) outlines grading for problems on HTTP request/response analysis (URL, version, connection, status, size, modification), network timing (HTML acquisition, object delays, parallel connections), cache hit rate impact, and file distribution time calculations."
10500000179510079,Cmpen Ee 362 Fall 2025,file,HW2-soln.docx,2025-07-28T22:37:56Z,https://canvas.instructure.com/files/1050~179510079/download?download_frd=1&verifier=D6191IKi18vJMR6EiUNPObfMHxeQjtano62fI2Ml,N/A,N/A,"HTTP messages detail protocol version (1.1), connection type (persistent), status (200 OK), and file info. Web page retrieval times are analyzed across various HTTP methods, factoring DNS RTTs. Network delay calculations consider link/cache performance and required hit rates. CNN's DNS records (web server IP, nameservers, and anycast mail servers) are detailed."
10500000179510054,Cmpen Ee 362 Fall 2025,file,HW3 - template.pdf,2025-07-28T22:36:44Z,https://canvas.instructure.com/files/1050~179510054/download?download_frd=1&verifier=xDWCgbcDGPNPQ1D2fTbUbQxYexec5W68uNKhXqC8,N/A,N/A,N/A
10500000179510080,Cmpen Ee 362 Fall 2025,file,HW3-Rubric.docx,2025-07-28T22:37:57Z,https://canvas.instructure.com/files/1050~179510080/download?download_frd=1&verifier=xWgsY7kCMhpNE9r2i7SCXwvx9Q1bZ6YsLeMiFO99,N/A,N/A,"This CMPEN/EE 362 HW 3 Rubric, worth 15 points, covers 8 problems. It outlines grading criteria for TCP sockets, checksums (error detection), deadlocks, state machines, network protocol sequence/ACK numbers in loss scenarios, RTT/TimeoutInterval calculations, and GBN/SR/TCP comparisons, with specific point deductions for incorrect answers, missing steps, or explanations."
10500000179510081,Cmpen Ee 362 Fall 2025,file,HW3-soln.docx,2025-07-28T22:37:58Z,https://canvas.instructure.com/files/1050~179510081/download?download_frd=1&verifier=xJ3RAZqWWvaQPrReZXAnL5yEOlrv9GJmlTypZWui,N/A,N/A,"HW3 solutions detail TCP socket addressing, checksum error detection (1-bit always detected, 2-bit can be missed), and RDT protocol FSMs, including retransmission logic and deadlock. TCP congestion control (slow start, avoidance, fast retransmit), sequence/ACK handling, and performance comparisons of TCP, GBN, and SR are analyzed."
10500000179510055,Cmpen Ee 362 Fall 2025,file,HW4 - template.pdf,2025-07-28T22:36:44Z,https://canvas.instructure.com/files/1050~179510055/download?download_frd=1&verifier=bvTfGTU8NiNHkYxTJOAZWaRSGj5ctKyYmT9jSjXi,N/A,N/A,N/A
10500000179510057,Cmpen Ee 362 Fall 2025,file,HW5 - template.pdf,2025-07-28T22:36:45Z,https://canvas.instructure.com/files/1050~179510057/download?download_frd=1&verifier=ubl4VDdbBZoWkFJ7D3E9rmOiL16kK1GmvRrHMi4U,N/A,N/A,N/A
10500000179510051,Cmpen Ee 362 Fall 2025,file,HW6 - template.pdf,2025-07-28T22:36:42Z,https://canvas.instructure.com/files/1050~179510051/download?download_frd=1&verifier=IwApGvujoV48SYxh2MnK8JzThiFCnUov0G01vj7L,N/A,N/A,N/A
10500000180399353,Cmpen Ee 362 Fall 2025,file,midterm_fall2025 - soln.pdf,2025-08-21T00:22:06Z,https://canvas.instructure.com/files/1050~180399353/download?download_frd=1&verifier=8bzcYexQLNjhhbsU2rpXwNmH3VNVaIzqtt168uQu,N/A,N/A,N/A
10500000181984509,Cmpen Ee 362 Fall 2025,file,midterm_practice - soln.pdf,2025-09-18T22:22:16Z,https://canvas.instructure.com/files/1050~181984509/download?download_frd=1&verifier=pLjxXdFDiYobU3yc4f8HPCThcFInCknm2PkmoWeA,N/A,N/A,N/A
10500000181984497,Cmpen Ee 362 Fall 2025,file,midterm_practice.pdf,2025-09-18T22:21:53Z,https://canvas.instructure.com/files/1050~181984497/download?download_frd=1&verifier=g8KGNZryR7T9taWK87kJdrc7DmzExQscZ96JAi7l,N/A,N/A,"This CMPEN362 Practice Midterm Exam assesses network fundamentals. P1 covers Internet architecture, packet delays, and TCP/UDP properties. P2 involves network delay calculations for message segmentation and web content retrieval. P3 focuses on designing a stop-and-wait transport protocol, requiring completion of a receiver's FSM states and event-action list."
10500000179500024,Cmpen Ee 362 Fall 2025,file,physical layer.pptx,2023-11-20T18:15:44Z,https://canvas.instructure.com/files/1050~179500024/download?download_frd=1&verifier=6E3OFmpRoX3Y6MWDBozUXyUeDjWIQSSZkE07Sgeu,N/A,N/A,N/A
10500000180867960,Cmpen Ee 362 Fall 2025,file,preliminary.pdf,2025-08-27T20:56:16Z,https://canvas.instructure.com/files/1050~180867960/download?download_frd=1&verifier=vz5ga9gsL1M7GaxkPFn8aP0ViyxEScEJLFYO1WVU,N/A,N/A,"This content summarizes probability for i.i.d. Bernoulli trials, covering binomial probabilities for k or at least k successes, and for independent Bernoulli processes (e.g., first time of single success). It defines mean, empirical mean, variance, and standard deviation for discrete random variables, and provides arithmetic and geometric series formulas."
10500000180202140,Cmpsc 465 Data Structures And Algorithms,file,blue_exclamation_icon.png,2025-08-18T22:18:33Z,https://canvas.instructure.com/files/1050~180202140/download?download_frd=1&verifier=cltEvBMLf95WzAvqkCHsBJ263bnCJWy04iOLzY4N,N/A,N/A,N/A
10500000183664754,Cmpsc 465 Data Structures And Algorithms,file,CMPSC465_10_20_2025.pdf,2025-10-22T12:11:20Z,https://canvas.instructure.com/files/1050~183664754/download?download_frd=1&verifier=i1BUjKUW3ldQEh5AWl1IViczE72nKVozzMV07b45,N/A,N/A,"Greedy algorithms make local optimal choices, often fast but not always globally optimal (e.g., Knapsack). They yield optimal solutions given greedy choice and optimal substructure. Applications include Minimum Spanning Tree (MST) (e.g., Kruskal's algorithm), where they guarantee optimality."
10500000183823069,Cmpsc 465 Data Structures And Algorithms,file,CMPSC465_10_22_2025.pdf,2025-10-24T15:43:59Z,https://canvas.instructure.com/files/1050~183823069/download?download_frd=1&verifier=p1g6phelqqe7muKOnQp5tRfNZQX6K3FQRucrFtKF,N/A,N/A,"This content details Kruskal's algorithm for Minimum Spanning Trees, outlining its proof of correctness through the cut and cycle properties. It then introduces the Disjoint Set (Union-Find) data structure, essential for Kruskal's implementation, explaining its `Union` and `Find` operations, demonstrating a naive, inefficient approach, and presenting an optimized version to enhance performance."
10500000183828780,Cmpsc 465 Data Structures And Algorithms,file,CMPSC465_10_24_2025.pdf,2025-10-24T17:33:32Z,https://canvas.instructure.com/files/1050~183828780/download?download_frd=1&verifier=uvyqwxR16kKGHUoByroHlYRNrgut226cAZ7znTx7,N/A,N/A,"This content explores Disjoint Set Union (DSU) for managing non-overlapping sets, detailing `union` and `find` operations. It highlights optimizations like weighted-union and path compression, which improve time complexity from O(N) to O(logN) and amortized O(α(n)) respectively. DSU is applied to greedy algorithms such as Kruskal's for Minimum Spanning Trees and single-linkage clustering, demonstrated with examples in taxonomy."
10500000180202141,Cmpsc 465 Data Structures And Algorithms,file,exam-5893785_1920.png,2025-08-18T22:18:33Z,https://canvas.instructure.com/files/1050~180202141/download?download_frd=1&verifier=VKIktlwoVQETPV93Mlnkbh0onWY1G4w3A0Loyutw,N/A,N/A,N/A
10500000181327589,Cmpsc 465 Data Structures And Algorithms,file,hw-template.pdf,2025-09-07T21:40:21Z,https://canvas.instructure.com/files/1050~181327589/download?download_frd=1&verifier=u9Km7CO5zvMB4ZZTMVI29LbVfxpkIXAfEMz8Q4ad,N/A,N/A,"Alice (ID: xyz1234) submitted CMPSC 465 Fall 2025 Homework 1 on September 7, 2025. The assignment comprises 5 problems, lists Bob and Carl as collaborators, and cites Book X and an online LaTeX guide as references."
10500000181327570,Cmpsc 465 Data Structures And Algorithms,file,hw-template.tex,2025-09-07T21:39:58Z,https://canvas.instructure.com/files/1050~181327570/download?download_frd=1&verifier=D5EVz9y8wpfpC7rc2H82bbo2gHcgbu5ggBf8Bv88,N/A,N/A,N/A
10500000181847709,Cmpsc 465 Data Structures And Algorithms,file,HW1-sol.pdf,2025-09-16T22:58:19Z,https://canvas.instructure.com/files/1050~181847709/download?download_frd=1&verifier=K6MYUdGyXt8OZykkPsxpzVoem4ZDNC7Xvnf99teU,N/A,N/A,"CMPSC 465 (Fall 2025) HW 1, due Sept 15, 10 pm via Gradescope. Covers course policies, function growth rates (O, Ω, Θ), proofs (e.g., Θ transitivity), useful identities (log(n!), harmonic series), and solving recurrence relations. Individual solutions required; no late submissions accepted."
10500000181815793,Cmpsc 465 Data Structures And Algorithms,file,HW1.pdf,2025-09-16T16:11:22Z,https://canvas.instructure.com/files/1050~181815793/download?download_frd=1&verifier=8PuJ3HuIfdcdb6Wh0WgxnmxrrwbHwM8SGi0zkVcA,N/A,N/A,"CMPSC 465 HW 1, due Sep 15 (10 pm), covers data structures & algorithms concepts: comparing growth rates (O/Ω/Θ), Big-O/Theta proofs, useful identities, and solving recurrence relations. Students may collaborate, but must write solutions individually, acknowledge sources, and submit via Gradescope. Late homework will not be accepted."
10500000182208614,Cmpsc 465 Data Structures And Algorithms,file,HW2-sol.pdf,2025-09-23T16:00:41Z,https://canvas.instructure.com/files/1050~182208614/download?download_frd=1&verifier=tjoUMgbu9qxlQUwYssVkDobmZB6FymYfCEpv7PuF,N/A,N/A,"CMPSC 465 HW2 solutions cover lower bounds (Ω(log n) for median/distinct, Ω(n) for merge), O(n log n) divide-and-conquer for max interval overlap, O(log n) for peak elements, O(n) for improved median-of-medians selection pivot, and O(n^2) recursive matrix transpose. Submission guidelines for Fall 2025 are also detailed."
10500000182208616,Cmpsc 465 Data Structures And Algorithms,file,HW2.pdf,2025-09-23T16:00:42Z,https://canvas.instructure.com/files/1050~182208616/download?download_frd=1&verifier=4FeH50p7PrYsbNvnJN1lPRDq1nkYxOT6FMJZSBwt,N/A,N/A,"CMPSC 465 HW 2, due Sep 22, 10 PM, requires individual solutions (group discussion encouraged), acknowledgment of collaborators, and Gradescope submission (no late work/extensions). Problems include applying ITLB for lower bounds, designing O(n log n) D&C for overlapping intervals, finding peak elements in O(log n), analyzing MoMoMSelect recurrence, and recursive matrix transpose."
10500000182601732,Cmpsc 465 Data Structures And Algorithms,file,HW3-sol.pdf,2025-09-30T19:48:50Z,https://canvas.instructure.com/files/1050~182601732/download?download_frd=1&verifier=I6Bf2slopY8A8VLaBeKv5mMtP1kRs8BRLYLVcJi8,N/A,N/A,"CMPSC 465 HW3 details heap operations (build, insert, delete) on arrays, analyzes min/max nodes for height h, and proves Heapify-UP's Ω(logn) worst-case. It designs a two-heap structure for O(logn) median-of-stream tracking and proves an n-element binary heap's height is ⌊log2n⌋."
